gene_label,ct_label,as_label,avg_mean_gene_expr,as,ct,gene
PLCG2,plasma cell,kidney pyramid,1.436187,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/9066
PLCG2,plasma cell,kidney interstitium,1.436187,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/9066
PLCG2,plasma cell,renal column,1.436187,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/9066
PLCG2,plasma cell,outer cortex of kidney,1.436187,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/9066
PLPP1,endothelial cell,endothelium,2.601096,http://purl.obolibrary.org/obo/UBERON_0001986,http://purl.obolibrary.org/obo/CL_0000115,http://identifiers.org/hgnc/9228
PLXDC2,kidney interstitial alternatively activated macrophage,kidney interstitium,2.117165,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_1000695,http://identifiers.org/hgnc/21013
PODXL,podocyte,kidney capsule,2.635105,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9171
PODXL,podocyte,kidney,2.635105,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9171
PODXL,podocyte,kidney pyramid,2.635105,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9171
PODXL,podocyte,renal column,2.635105,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9171
PODXL,podocyte,outer cortex of kidney,2.635105,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9171
PODXL,podocyte,glomerular visceral epithelium,2.635105,http://purl.obolibrary.org/obo/UBERON_0005751,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9171
POU2F2,monocyte,kidney interstitium,1.041477,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000576,http://identifiers.org/hgnc/9213
PRKCB,B cell,kidney capsule,1.764662,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/9395
PRKCB,B cell,kidney,1.764662,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/9395
PRKCB,B cell,kidney pyramid,1.764662,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/9395
PRKCB,B cell,kidney interstitium,1.764662,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/9395
PRKCB,B cell,renal column,1.764662,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/9395
PRKCB,B cell,outer cortex of kidney,1.764662,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/9395
PRKCB,monocyte,kidney interstitium,1.086243,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000576,http://identifiers.org/hgnc/9395
PRKCH,T cell,renal papilla,1.232509,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/9403
PRKCH,T cell,kidney capsule,1.232509,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/9403
PRKCH,T cell,kidney,1.232509,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/9403
PRKCH,T cell,kidney pyramid,1.232509,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/9403
PRKCH,T cell,kidney interstitium,1.232509,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/9403
PRKCH,T cell,renal column,1.232509,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/9403
PRKCH,T cell,outer cortex of kidney,1.232509,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/9403
PTBP3,kidney collecting duct principal cell,collecting duct of renal tubule,0.96507,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/CL_1001431,http://identifiers.org/hgnc/10253
PTH1R,epithelial cell of proximal tubule,proximal tubule,1.706179,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/CL_0002306,http://identifiers.org/hgnc/9608
PTH2R,kidney loop of Henle thick ascending limb epithelial cell,thick ascending limb of loop of Henle,2.346615,http://purl.obolibrary.org/obo/UBERON_0001291,http://purl.obolibrary.org/obo/CL_1001106,http://identifiers.org/hgnc/9609
PTH2R,epithelial cell of proximal tubule,proximal tubule,1.970642,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/CL_0002306,http://identifiers.org/hgnc/9609
PTPRB,endothelial cell,endothelium,2.389694,http://purl.obolibrary.org/obo/UBERON_0001986,http://purl.obolibrary.org/obo/CL_0000115,http://identifiers.org/hgnc/9665
PTPRD,epithelial cell of proximal tubule,proximal tubule,1.204049,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/CL_0002306,http://identifiers.org/hgnc/9668
PTPRG,endothelial cell,endothelium,3.06054,http://purl.obolibrary.org/obo/UBERON_0001986,http://purl.obolibrary.org/obo/CL_0000115,http://identifiers.org/hgnc/9671
PTPRM,endothelial cell,endothelium,3.058797,http://purl.obolibrary.org/obo/UBERON_0001986,http://purl.obolibrary.org/obo/CL_0000115,http://identifiers.org/hgnc/9675
PTPRO,podocyte,kidney capsule,2.885901,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9678
PTPRO,podocyte,kidney,2.885901,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9678
PTPRO,podocyte,kidney pyramid,2.885901,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9678
PTPRO,podocyte,renal column,2.885901,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9678
PTPRO,podocyte,outer cortex of kidney,2.885901,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9678
PTPRO,podocyte,glomerular visceral epithelium,2.885901,http://purl.obolibrary.org/obo/UBERON_0005751,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9678
PTPRQ,podocyte,kidney capsule,2.517682,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9679
PTPRQ,podocyte,kidney,2.517682,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9679
PTPRQ,podocyte,kidney pyramid,2.517682,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9679
PTPRQ,podocyte,renal column,2.517682,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9679
PTPRQ,podocyte,outer cortex of kidney,2.517682,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9679
PTPRQ,podocyte,glomerular visceral epithelium,2.517682,http://purl.obolibrary.org/obo/UBERON_0005751,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9679
RAB11FIP3,epithelial cell of proximal tubule,proximal tubule,1.82517,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/CL_0002306,http://identifiers.org/hgnc/17224
RALBP1,kidney collecting duct principal cell,collecting duct of renal tubule,0.933857,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/CL_1001431,http://identifiers.org/hgnc/9841
RALBP1,kidney connecting tubule epithelial cell,renal papilla,0.780636,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/9841
RALBP1,kidney connecting tubule epithelial cell,kidney capsule,0.780636,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/9841
RALBP1,kidney connecting tubule epithelial cell,kidney,0.780636,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/9841
RALBP1,kidney connecting tubule epithelial cell,kidney pyramid,0.780636,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/9841
RALBP1,kidney connecting tubule epithelial cell,renal column,0.780636,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/9841
RALBP1,kidney connecting tubule epithelial cell,outer cortex of kidney,0.780636,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/9841
RALBP1,kidney connecting tubule epithelial cell,renal connecting tubule,0.780636,http://purl.obolibrary.org/obo/UBERON_0005097,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/9841
RALGPS2,B cell,kidney capsule,1.715654,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/30279
RALGPS2,B cell,kidney,1.715654,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/30279
RALGPS2,B cell,kidney pyramid,1.715654,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/30279
RALGPS2,B cell,kidney interstitium,1.715654,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/30279
RALGPS2,B cell,renal column,1.715654,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/30279
RALGPS2,B cell,outer cortex of kidney,1.715654,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/30279
RASAL2,endothelial cell,endothelium,2.036487,http://purl.obolibrary.org/obo/UBERON_0001986,http://purl.obolibrary.org/obo/CL_0000115,http://identifiers.org/hgnc/9874
RBFOX1,parietal epithelial cell,renal column,1.426741,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/18222
RBFOX1,parietal epithelial cell,outer cortex of kidney,1.426741,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/18222
RBFOX1,parietal epithelial cell,glomerular parietal epithelium,1.426741,http://purl.obolibrary.org/obo/UBERON_0005750,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/18222
RBFOX1,parietal epithelial cell,renal papilla,1.426741,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/18222
RBFOX1,parietal epithelial cell,kidney capsule,1.426741,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/18222
RBFOX1,parietal epithelial cell,kidney,1.426741,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/18222
RBFOX1,parietal epithelial cell,kidney pyramid,1.426741,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/18222
RBM47,kidney interstitial alternatively activated macrophage,kidney interstitium,2.105659,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_1000695,http://identifiers.org/hgnc/30358
RBMS3,endothelial cell,endothelium,2.49701,http://purl.obolibrary.org/obo/UBERON_0001986,http://purl.obolibrary.org/obo/CL_0000115,http://identifiers.org/hgnc/13427
RBMS3,kidney interstitial fibroblast,renal papilla,1.253802,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/13427
RBMS3,kidney interstitial fibroblast,kidney capsule,1.253802,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/13427
RBMS3,kidney interstitial fibroblast,kidney,1.253802,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/13427
RBMS3,kidney interstitial fibroblast,kidney pyramid,1.253802,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/13427
RBMS3,kidney interstitial fibroblast,kidney interstitium,1.253802,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/13427
RBMS3,kidney interstitial fibroblast,renal column,1.253802,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/13427
RBMS3,kidney interstitial fibroblast,outer cortex of kidney,1.253802,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/13427
RCAN2,kidney collecting duct intercalated cell,collecting duct of renal tubule,1.470249,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/CL_1001432,http://identifiers.org/hgnc/3041
RIPOR2,neutrophil,kidney capsule,1.811895,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/13872
RIPOR2,neutrophil,kidney,1.811895,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/13872
RIPOR2,neutrophil,kidney pyramid,1.811895,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/13872
RIPOR2,neutrophil,kidney interstitium,1.811895,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/13872
RIPOR2,neutrophil,renal column,1.811895,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/13872
RIPOR2,neutrophil,outer cortex of kidney,1.811895,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000775,http://identifiers.org/hgnc/13872
RIPOR2,B cell,kidney capsule,1.622804,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/13872
RIPOR2,B cell,kidney,1.622804,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/13872
RIPOR2,B cell,kidney pyramid,1.622804,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/13872
RIPOR2,B cell,kidney interstitium,1.622804,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/13872
RIPOR2,B cell,renal column,1.622804,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/13872
RIPOR2,B cell,outer cortex of kidney,1.622804,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/13872
RIPOR2,T cell,renal papilla,1.132919,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/13872
RIPOR2,T cell,kidney capsule,1.132919,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/13872
RIPOR2,T cell,kidney,1.132919,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/13872
RIPOR2,T cell,kidney pyramid,1.132919,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/13872
RIPOR2,T cell,kidney interstitium,1.132919,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/13872
RIPOR2,T cell,renal column,1.132919,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/13872
RIPOR2,T cell,outer cortex of kidney,1.132919,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/13872
RNPC3,kidney distal convoluted tubule epithelial cell,distal convoluted tubule,1.25363,http://purl.obolibrary.org/obo/UBERON_0001292,http://purl.obolibrary.org/obo/CL_1000849,http://identifiers.org/hgnc/18666
RPL10,papillary tips cell,renal papilla,2.874613,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1000597,http://identifiers.org/hgnc/10298
RPL10,papillary tips cell,kidney capsule,2.874613,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1000597,http://identifiers.org/hgnc/10298
RPL10,papillary tips cell,kidney,2.874613,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000597,http://identifiers.org/hgnc/10298
RPL10,papillary tips cell,kidney pyramid,2.874613,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1000597,http://identifiers.org/hgnc/10298
RPL10,papillary tips cell,outer cortex of kidney,2.874613,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000597,http://identifiers.org/hgnc/10298
RPL10,papillary tips cell,Papillary Tip Epithelium,2.874613,https://purl.org/ccf/ASCTB-TEMP_papillary-tip-epithelium,http://purl.obolibrary.org/obo/CL_1000597,http://identifiers.org/hgnc/10298
RPL11,papillary tips cell,renal papilla,3.028597,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1000597,http://identifiers.org/hgnc/10301
RPL11,papillary tips cell,kidney capsule,3.028597,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1000597,http://identifiers.org/hgnc/10301
RPL11,papillary tips cell,kidney,3.028597,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000597,http://identifiers.org/hgnc/10301
RPL11,papillary tips cell,kidney pyramid,3.028597,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1000597,http://identifiers.org/hgnc/10301
